,x,y,z
2869,-0.000685,0.000504,-0.000685
2870,9.4e-05,-0.001347,9.4e-05
2871,-0.000791,0.000462,-0.000791
2872,0.000312,-0.000176,0.000312
2873,0.000377,-0.000746,0.000377
2874,3.3e-05,-0.000689,3.3e-05
2875,-0.00034,0.000528,-0.00034
2876,0.000357,-0.000247,0.000357
2877,-0.000344,-4.9e-05,-0.000344
2878,-3.6e-05,-0.001772,-3.6e-05
2879,-0.000658,0.00054,-0.000658
2880,-6.2e-05,0.00048,-6.2e-05
2881,-0.001004,0.000476,-0.001004
2882,-0.000185,3e-05,-0.000185
2883,0.000132,-0.000164,0.000132
2884,-9.6e-05,-0.000379,-9.6e-05
2885,0.000524,0.001102,0.000524
2886,0.000136,0.000475,0.000136
2887,0.000348,-0.001258,0.000348
2888,-0.000124,-0.00048,-0.000124
2889,0.000918,-0.001392,0.000918
2890,-0.001543,0.000311,-0.001543
2891,4.5e-05,0.000428,4.5e-05
2892,-0.001325,0.000286,-0.001325
2893,-6.3e-05,-0.000893,-6.3e-05
2894,0.000516,0.000592,0.000516
2895,-0.000263,-0.001175,-0.000263
2896,0.000936,-0.000704,0.000936
2897,-0.000446,-0.000294,-0.000446
2898,0.000569,0.000503,0.000569
2899,0.00157,-0.001232,0.00157
2900,-0.000936,0.000729,-0.000936
2901,-0.000193,0.000685,-0.000193
2902,0.000915,-0.000357,0.000915
2903,-0.002077,-0.000567,-0.002077
2904,-4e-05,-7.4e-05,-4e-05
2905,0.001441,0.000561,0.001441
2906,-0.001048,1.9e-05,-0.001048
2907,-0.000457,0.000881,-0.000457
2908,0.002886,0.000154,0.002886
2909,-0.001622,0.000932,-0.001622
2910,-0.000945,-0.000235,-0.000945
2911,0.002196,0.00021,0.002196
2912,-0.002606,0.00019,-0.002606
2913,-0.001455,0.000142,-0.001455
2914,0.001633,0.001028,0.001633
2915,-0.000537,-0.001429,-0.000537
2916,-0.000232,-0.000801,-0.000232
2917,0.000988,9.1e-05,0.000988
2918,-0.000813,-0.000503,-0.000813
2919,0.000909,0.000395,0.000909
2920,0.000568,-0.00053,0.000568
2921,-9.9e-05,-0.000638,-9.9e-05
2922,0.000838,-0.000116,0.000838
2923,-0.000291,-7.1e-05,-0.000291
2924,-0.000977,-0.000921,-0.000977
2925,0.001367,-0.001681,0.001367
2926,0.000193,-0.000186,0.000193
2927,-0.001336,0.001401,-0.001336
2928,0.000896,0.000559,0.000896
2929,-0.000703,-8e-05,-0.000703
2930,-1.7e-05,-0.000395,-1.7e-05
2931,-0.000563,-0.000568,-0.000563
2932,-0.000497,-0.001969,-0.000497
2933,-0.000331,0.000253,-0.000331
2934,0.00034,0.001049,0.00034
2935,-0.001815,3.5e-05,-0.001815
2936,0.001128,0.000319,0.001128
2937,-0.000296,-0.000547,-0.000296
2938,-0.001151,0.000513,-0.001151
2939,-0.00026,-0.000178,-0.00026
2940,0.000937,0.000611,0.000937
2941,-0.002022,-0.001666,-0.002022
2942,0.000335,0.000118,0.000335
2943,-0.000615,-0.000374,-0.000615
2944,-0.00072,-0.000338,-0.00072
2945,0.000226,0.001418,0.000226
2946,0.000823,-0.000145,0.000823
2947,-0.000118,0.000454,-0.000118
2948,-0.00049,-3.2e-05,-0.00049
2949,-0.000647,0.000329,-0.000647
2950,0.001464,-0.001157,0.001464
2951,-0.000189,0.000954,-0.000189
2952,-9.9e-05,0.000691,-9.9e-05
2953,0.00111,-0.000823,0.00111
2954,-0.001185,-0.0002,-0.001185
2955,-0.000908,-0.000471,-0.000908
2956,0.00244,-0.000472,0.00244
2957,-0.001308,-0.000269,-0.001308
2958,4.3e-05,0.001558,4.3e-05
2959,0.001174,0.000495,0.001174
2960,-0.001433,0.000367,-0.001433
2961,0.000439,-0.000482,0.000439
2962,-0.000361,0.000561,-0.000361
2963,6.3e-05,-0.000309,6.3e-05
2964,-0.000371,-0.000869,-0.000371
2965,0.001012,-0.001316,0.001012
2966,0.000776,0.000147,0.000776
2967,-0.000417,-0.000482,-0.000417
2968,0.000231,0.000366,0.000231
2969,0.000147,-0.001458,0.000147
2970,-0.000701,0.000735,-0.000701
2971,0.000268,0.000114,0.000268
2972,0.000772,0.000479,0.000772
2973,-0.002561,-0.00062,-0.002561
2974,0.002209,0.000181,0.002209
2975,0.000138,0.00036,0.000138
2976,-0.000193,-0.001101,-0.000193
2977,0.001229,6.6e-05,0.001229
2978,-0.000693,-0.000969,-0.000693
2979,0.000552,-0.000935,0.000552
2980,-0.000529,3.6e-05,-0.000529
2981,-0.000426,-0.000334,-0.000426
2982,6e-05,-0.000792,6e-05
2983,-0.001031,-0.000184,-0.001031
2984,0.000319,0.001242,0.000319
2985,0.000803,0.000291,0.000803
2986,-0.000808,-8.3e-05,-0.000808
2987,-0.00155,-0.000835,-0.00155
2988,0.000777,-0.001145,0.000777
2989,0.000961,0.000186,0.000961
2990,-0.000699,0.000292,-0.000699
2991,0.000776,0.001729,0.000776
2992,-0.000373,-0.001692,-0.000373
2993,-0.000588,-0.000675,-0.000588
2994,0.000571,-0.000272,0.000571
2995,-0.001522,0.000406,-0.001522
2996,0.000634,0.001683,0.000634
2997,-0.000649,-0.000114,-0.000649
2998,-0.001004,0.000444,-0.001004
2999,-0.000502,-0.001368,-0.000502
3000,4.4e-05,0.000212,4.4e-05
3001,-0.003734,-0.000283,-0.003734
3002,0.002089,0.001534,0.002089
3003,8e-05,-0.00024,8e-05
3004,-0.001715,-0.000364,-0.001715
3005,0.002021,-0.001315,0.002021
3006,-3.4e-05,0.000749,-3.4e-05
3007,-0.0017,0.000294,-0.0017
3008,7.8e-05,-0.000153,7.8e-05
3009,-0.000342,0.000572,-0.000342
3010,-0.000192,-0.000231,-0.000192
3011,-0.000105,-0.000362,-0.000105
3012,0.000621,-0.000882,0.000621
3013,-0.000257,-0.000374,-0.000257
3014,-0.001623,-0.001753,-0.001623
3015,0.000684,0.00053,0.000684
3016,-0.000585,-0.000289,-0.000585
3017,-0.000374,-0.001384,-0.000374
3018,-0.000226,0.000156,-0.000226
3019,0.000608,6.5e-05,0.000608
3020,-0.001194,0.000524,-0.001194
3021,0.001175,-2.1e-05,0.001175
3022,0.000359,-0.000469,0.000359
3023,-0.000965,-0.000931,-0.000965
3024,0.002492,-0.00063,0.002492
3025,-0.002283,0.001345,-0.002283
3026,0.000864,-0.000139,0.000864
3027,0.001427,0.000635,0.001427
3028,-0.002092,-0.000905,-0.002092
3029,5e-05,0.000872,5e-05
3030,0.001002,0.000485,0.001002
3031,-0.001986,-0.001005,-0.001986
3032,0.001348,0.000125,0.001348
3033,-5.7e-05,0.000433,-5.7e-05
3034,-0.000449,0.00085,-0.000449
3035,-0.000747,-0.00132,-0.000747
3036,0.001818,-0.00075,0.001818
3037,-0.000654,0.00067,-0.000654
3038,-0.001086,-0.000924,-0.001086
3039,-0.000321,0.000974,-0.000321
3040,4.1e-05,-0.001481,4.1e-05
3041,-0.000484,0.000678,-0.000484
3042,0.000144,0.001398,0.000144
3043,0.000778,-0.000734,0.000778
3044,1e-06,-4e-05,1e-06
3045,-0.000164,0.000401,-0.000164
3046,-0.000951,-0.000509,-0.000951
3047,0.000173,0.000368,0.000173
3048,-0.000628,-0.000601,-0.000628
3049,-0.000447,0.001613,-0.000447
3050,-0.000748,-0.001954,-0.000748
3051,0.001073,-0.000549,0.001073
3052,-0.001393,0.000128,-0.001393
3053,0.000197,-0.000443,0.000197
3054,-4e-05,-0.000187,-4e-05
3055,-0.000142,0.000861,-0.000142
3056,0.000961,-0.00115,0.000961
3057,0.000926,0.000175,0.000926
3058,-0.000727,-0.001287,-0.000727
3059,0.000445,0.000196,0.000445
3060,6.9e-05,-3.5e-05,6.9e-05
3061,-0.000567,0.000369,-0.000567
3062,-0.000315,0.001381,-0.000315
3063,-0.000468,-0.001493,-0.000468
3064,0.000122,0.00136,0.000122
3065,-5.8e-05,-0.000331,-5.8e-05
3066,-0.000609,-0.001154,-0.000609
3067,-0.002204,-0.000807,-0.002204
3068,0.000808,-0.000405,0.000808
3069,-0.000445,2.6e-05,-0.000445
3070,-0.002233,-0.001287,-0.002233
3071,0.001542,-6.8e-05,0.001542
3072,-0.000932,-0.000431,-0.000932
3073,-0.001991,5.3e-05,-0.001991
3074,0.00298,0.000365,0.00298
3075,8e-05,0.0003,8e-05
3076,-0.001174,-0.001259,-0.001174
3077,0.002321,-0.000327,0.002321
3078,-0.000744,-0.000142,-0.000744
3079,-0.001113,-0.001181,-0.001113
3080,0.001039,0.000282,0.001039
3081,7.9e-05,0.000913,7.9e-05
3082,-0.001878,-0.00032,-0.001878
3083,0.00169,0.000199,0.00169
3084,-0.000331,-0.000857,-0.000331
3085,-0.00088,0.000728,-0.00088
3086,0.001465,0.000247,0.001465
3087,0.00046,-0.000233,0.00046
3088,-7e-06,0.000352,-7e-06
3089,-0.001335,-0.00077,-0.001335
3090,0.001428,-0.000981,0.001428
3091,-0.002135,7.1e-05,-0.002135
3092,0.000935,0.000674,0.000935
3093,0.001094,0.00113,0.001094
3094,-0.000518,0.000584,-0.000518
3095,0.000908,-0.000391,0.000908
3096,0.001164,-0.00051,0.001164
3097,-0.002584,-0.000573,-0.002584
3098,0.001808,-0.000309,0.001808
3099,0.000762,8.2e-05,0.000762
3100,-0.002419,-0.000472,-0.002419
3101,0.00099,0.000431,0.00099
3102,-0.000538,-0.001048,-0.000538
3103,-0.0016,-0.001007,-0.0016
3104,0.000667,-0.000102,0.000667
3105,0.001362,0.000666,0.001362
3106,-0.003116,-0.000708,-0.003116
3107,0.000397,0.000274,0.000397
3108,0.000888,-0.000624,0.000888
3109,-0.00099,-0.000809,-0.00099
3110,0.000982,-0.000621,0.000982
3111,0.00012,-0.000346,0.00012
3112,-0.002757,-0.000216,-0.002757
3113,0.000543,-0.000629,0.000543
3114,0.001276,-0.000389,0.001276
3115,-0.001032,0.000249,-0.001032
3116,0.001634,0.000193,0.001634
3117,-6.3e-05,-4.1e-05,-6.3e-05
3118,-0.002068,0.000448,-0.002068
3119,0.00102,0.000971,0.00102
3120,0.000676,-0.000566,0.000676
3121,-0.0009,3.4e-05,-0.0009
3122,-2.1e-05,-0.000617,-2.1e-05
3123,0.00066,0.00053,0.00066
3124,-0.001473,-0.00033,-0.001473
3125,0.000535,0.000214,0.000535
3126,0.000595,-0.001193,0.000595
3127,-0.002338,-6.4e-05,-0.002338
3128,0.000851,0.001146,0.000851
3129,0.000278,0.000812,0.000278
3130,-0.00201,0.001267,-0.00201
3131,0.00088,1.2e-05,0.00088
3132,-0.00033,8e-05,-0.00033
3133,0.000798,-0.000777,0.000798
3134,-0.000412,-0.000829,-0.000412
3135,-0.000814,-0.000985,-0.000814
3136,0.000122,0.000195,0.000122
3137,-0.000525,0.000412,-0.000525
3138,-0.000494,-0.000673,-0.000494
3139,0.00045,-0.000415,0.00045
3140,0.000721,0.001348,0.000721
3141,-0.00027,-0.001301,-0.00027
3142,-0.000192,-0.000669,-0.000192
3143,0.000302,-0.000826,0.000302
3144,-8.6e-05,-4.1e-05,-8.6e-05
3145,-0.000212,0.000363,-0.000212
3146,-6.2e-05,0.000316,-6.2e-05
3147,0.000535,1.5e-05,0.000535
3148,0.000949,-0.001284,0.000949
3149,-0.000347,-0.00059,-0.000347
3150,-0.000432,0.000235,-0.000432
3151,-0.001458,-0.000985,-0.001458
3152,0.000575,-0.001037,0.000575
3153,-3.4e-05,-0.001118,-3.4e-05
3154,-0.000726,0.000259,-0.000726
3155,-0.000797,-0.001004,-0.000797
3156,0.0014,-4.7e-05,0.0014
3157,-0.001556,0.001211,-0.001556
3158,-0.00076,-0.001241,-0.00076
3159,0.000972,-4.9e-05,0.000972
3160,0.000504,0.000648,0.000504
3161,-0.00032,0.001021,-0.00032
3162,0.000906,-3.4e-05,0.000906
3163,0.000726,0.000599,0.000726
3164,-0.001878,0.000657,-0.001878
3165,0.002435,0.000341,0.002435
3166,-0.000605,-0.001586,-0.000605
3167,-0.000751,9.5e-05,-0.000751
3168,0.001292,0.000401,0.001292
3169,-0.0004,-0.001555,-0.0004
3170,-0.000604,0.000467,-0.000604
3171,0.000912,0.000702,0.000912
3172,-0.000961,0.000545,-0.000961
3173,-0.001077,-0.000476,-0.001077
3174,0.001512,-0.000503,0.001512
3175,-0.000827,-0.000381,-0.000827
3176,-0.000439,9.4e-05,-0.000439
3177,0.001483,-0.00085,0.001483
3178,-0.000805,-0.001058,-0.000805
3179,0.000511,-0.000875,0.000511
3180,-0.000233,-1.9e-05,-0.000233
3181,-0.001789,0.00025,-0.001789
3182,0.000474,0.002058,0.000474
3183,0.000789,0.000363,0.000789
3184,0.000546,-0.002094,0.000546
3185,-0.000492,-4e-06,-0.000492
3186,-0.000418,-0.000844,-0.000418
3187,0.000955,-0.000377,0.000955
3188,-0.001023,-0.000409,-0.001023
3189,0.000575,0.001368,0.000575
3190,1.9e-05,0.000134,1.9e-05
3191,-0.000457,0.000518,-0.000457
3192,-0.000177,0.000122,-0.000177
3193,-0.000316,0.001145,-0.000316
3194,-0.001964,-0.000205,-0.001964
3195,0.000794,0.000764,0.000794
3196,0.000249,0.002099,0.000249
3197,-0.000523,-0.000923,-0.000523
3198,8.7e-05,-0.001121,8.7e-05
3199,0.000496,-0.00144,0.000496
3200,3.4e-05,-0.001003,3.4e-05
3201,-0.000822,0.0008,-0.000822
3202,0.000127,0.000359,0.000127
3203,0.000796,0.000682,0.000796
3204,-0.001897,-0.000803,-0.001897
3205,-5.1e-05,0.00101,-5.1e-05
3206,0.000505,0.000252,0.000505
3207,-0.001474,-0.000511,-0.001474
3208,0.001523,0.000798,0.001523
3209,0.000248,-0.001714,0.000248
3210,-0.002046,-0.000442,-0.002046
3211,0.002849,-0.000192,0.002849
3212,0.0008,-0.000112,0.0008
3213,-0.001585,-0.00081,-0.001585
3214,0.002721,0.000857,0.002721
3215,0.001343,0.001021,0.001343
3216,-0.002358,-0.000754,-0.002358
3217,0.000686,0.000385,0.000686
3218,0.000382,-0.000144,0.000382
3219,-0.002356,0.000487,-0.002356
3220,0.002263,-0.000128,0.002263
3221,7.2e-05,0.00058,7.2e-05
3222,-0.001778,-0.00168,-0.001778
3223,0.001154,0.000818,0.001154
3224,0.001968,-0.000157,0.001968
3225,-0.001434,-0.000726,-0.001434
3226,0.001238,-0.00015,0.001238
3227,0.001662,-0.000259,0.001662
3228,-0.002106,0.00024,-0.002106
3229,0.001858,0.000571,0.001858
3230,0.000489,-1.7e-05,0.000489
3231,-0.001788,0.000322,-0.001788
3232,0.000854,0.000865,0.000854
3233,-0.000518,-0.000507,-0.000518
3234,0.000305,0.000563,0.000305
3235,0.000255,0.000449,0.000255
3236,0.000535,-0.00011,0.000535
3237,-0.002004,-0.000224,-0.002004
3238,0.001225,-8e-06,0.001225
3239,-2.3e-05,-9.6e-05,-2.3e-05
3240,-0.001063,0.001076,-0.001063
3241,0.000861,-0.000368,0.000861
3242,0.000236,-0.000707,0.000236
3243,-0.001807,-0.000276,-0.001807
3244,-0.000259,-0.001063,-0.000259
3245,0.000624,0.001459,0.000624
3246,-0.00162,0.000141,-0.00162
3247,-0.000198,-0.000398,-0.000198
3248,0.000256,3.3e-05,0.000256
3249,-0.000393,0.000267,-0.000393
3250,-4.1e-05,-0.000505,-4.1e-05
3251,-4.7e-05,5.4e-05,-4.7e-05
3252,-0.001037,-0.000546,-0.001037
3253,-0.000951,0.000112,-0.000951
3254,0.001283,-0.000215,0.001283
3255,-1e-05,0.000423,-1e-05
3256,-0.00087,-4.9e-05,-0.00087
3257,0.001284,1e-05,0.001284
3258,-0.001057,5.6e-05,-0.001057
3259,-8.1e-05,-0.000304,-8.1e-05
3260,0.000204,9e-05,0.000204
3261,6.2e-05,-0.000838,6.2e-05
3262,-0.000776,0.000485,-0.000776
3263,-0.000619,0.000335,-0.000619
3264,-0.001098,-5.4e-05,-0.001098
3265,0.000541,0.0002,0.000541
3266,1.9e-05,-0.000165,1.9e-05
3267,-0.000876,0.000516,-0.000876
3268,-0.0003,0.001717,-0.0003
3269,-0.000643,-0.000872,-0.000643
3270,-0.000678,0.000972,-0.000678
3271,0.000183,-0.000595,0.000183
3272,-0.000205,0.000489,-0.000205
3273,-0.001378,0.000145,-0.001378
3274,0.000515,0.000327,0.000515
3275,0.001762,0.000499,0.001762
3276,-0.000617,-0.000281,-0.000617
3277,-8.6e-05,-0.00011,-8.6e-05
3278,0.000602,-2.5e-05,0.000602
3279,-0.000421,-0.00161,-0.000421
3280,0.001105,0.000828,0.001105
3281,-0.000137,-0.000709,-0.000137
3282,-0.001323,4e-06,-0.001323
3283,0.002367,0.000914,0.002367
3284,-0.000365,-0.000577,-0.000365
3285,-0.001564,-0.000622,-0.001564
3286,0.001679,2.8e-05,0.001679
3287,-4.4e-05,-0.000707,-4.4e-05
3288,3.9e-05,0.000993,3.9e-05
3289,0.001566,0.000791,0.001566
3290,-0.000919,-0.00011,-0.000919
3291,0.000119,-0.000426,0.000119
3292,-0.00042,0.000406,-0.00042
3293,-0.000299,0.000216,-0.000299
3294,9.4e-05,0.001161,9.4e-05
3295,-0.000887,-0.000473,-0.000887
3296,-0.0008,-0.000629,-0.0008
3297,0.000463,-0.000409,0.000463
3298,0.000785,-0.000284,0.000785
3299,-0.001816,-2.1e-05,-0.001816
3300,0.001874,-0.00071,0.001874
3301,-0.001622,-0.000493,-0.001622
3302,-0.001483,5.6e-05,-0.001483
3303,0.001694,-0.000224,0.001694
3304,-0.000367,3e-06,-0.000367
3305,-0.001648,-0.000282,-0.001648
3306,0.001426,-0.000267,0.001426
3307,0.000728,-0.000889,0.000728
3308,-0.000643,0.000201,-0.000643
3309,0.00036,-0.000265,0.00036
3310,0.001104,6.5e-05,0.001104
3311,-0.001798,0.001799,-0.001798
3312,-0.001575,0.000103,-0.001575
3313,0.000151,0.001701,0.000151
3314,-0.001014,0.001605,-0.001014
3315,0.000229,-0.000138,0.000229
3316,3e-05,-0.000176,3e-05
3317,5.2e-05,0.00076,5.2e-05
3318,-0.002059,-0.000527,-0.002059
3319,0.002645,-0.000346,0.002645
3320,-0.000513,-0.00089,-0.000513
3321,0.000278,0.000839,0.000278
3322,0.002763,-0.000481,0.002763
3323,-0.002678,0.000975,-0.002678
3324,4.4e-05,-4e-05,4.4e-05
3325,0.000589,-0.000145,0.000589
3326,-0.002091,0.000351,-0.002091
3327,0.000568,0.000102,0.000568
3328,0.002668,-0.000788,0.002668
3329,-0.002902,-0.001378,-0.002902
3330,0.000241,-7.2e-05,0.000241
3331,0.00045,-0.000811,0.00045
3332,-0.001967,-0.000486,-0.001967
3333,0.000653,-0.0004,0.000653
3334,0.001019,-0.000602,0.001019
3335,-0.002004,0.000499,-0.002004
3336,0.000533,-0.000471,0.000533
3337,0.00043,-0.000138,0.00043
3338,-0.001806,0.000931,-0.001806
3339,0.001927,0.000224,0.001927
3340,0.000699,3e-06,0.000699
3341,-0.001335,0.000311,-0.001335
3342,0.000442,-8.6e-05,0.000442
3343,-0.001001,0.00013,-0.001001
3344,0.000215,0.000323,0.000215
3345,-1.7e-05,8.1e-05,-1.7e-05
3346,-0.00046,4.7e-05,-0.00046
3347,-0.000203,-0.000993,-0.000203
3348,0.000128,0.000227,0.000128
3349,0.00051,0.001438,0.00051
3350,0.000752,0.000807,0.000752
3351,-0.000819,0.001041,-0.000819
3352,0.000692,0.001089,0.000692
3353,-0.000144,-0.00058,-0.000144
3354,-0.001297,0.00098,-0.001297
3355,0.00147,9.3e-05,0.00147
3356,0.000306,-0.000323,0.000306
3357,-0.000215,-0.000758,-0.000215
3358,0.001068,0.001346,0.001068
3359,-0.001088,0.00218,-0.001088
3360,7.4e-05,-0.00122,7.4e-05
3361,-0.000845,-0.000121,-0.000845
3362,0.000511,0.001482,0.000511
3363,-0.002081,-0.000748,-0.002081
3364,0.001435,0.00039,0.001435
3365,-0.001656,0.000247,-0.001656
3366,-0.000491,-0.000607,-0.000491
3367,0.000994,-0.000926,0.000994
3368,-0.000544,0.000907,-0.000544
3369,0.001014,-0.001626,0.001014
3370,-0.000276,0.000132,-0.000276
3371,-0.000135,0.000519,-0.000135
3372,0.00137,-0.000361,0.00137
3373,-0.001281,0.001171,-0.001281
3374,-0.00023,0.000183,-0.00023
3375,0.000392,0.000572,0.000392
3376,-0.00074,0.000614,-0.00074
3377,0.000645,0.000197,0.000645
3378,0.000619,-8e-06,0.000619
3379,-0.001579,0.000863,-0.001579
3380,0.000949,0.001309,0.000949
3381,-0.0007,-0.000704,-0.0007
3382,-0.00177,-0.001225,-0.00177
3383,0.000968,0.001336,0.000968
3384,-0.000763,-0.000622,-0.000763
3385,-0.00143,-0.000315,-0.00143
3386,0.002443,-0.000392,0.002443
3387,-2.3e-05,-0.001583,-2.3e-05
3388,-0.000401,0.000755,-0.000401
3389,0.001972,-0.00014,0.001972
3390,6.5e-05,-9.3e-05,6.5e-05
3391,-0.000936,6.9e-05,-0.000936
3392,0.001048,0.000566,0.001048
3393,0.000523,0.000438,0.000523
3394,-0.000651,0.000601,-0.000651
3395,-0.000248,-0.000305,-0.000248
3396,0.000118,0.000627,0.000118
3397,-0.001097,0.001412,-0.001097
3398,-0.000477,-0.000432,-0.000477
3399,0.000535,0.001125,0.000535
3400,-0.000754,-0.000832,-0.000754
3401,-0.000457,-0.001228,-0.000457
3402,0.000601,0.00108,0.000601
3403,-0.00012,0.000615,-0.00012
3404,0.000365,0.000113,0.000365
3405,0.000334,7.9e-05,0.000334
3406,-0.000543,-0.00069,-0.000543
3407,0.000249,-0.000361,0.000249
3408,-6.9e-05,0.000366,-6.9e-05
3409,0.000425,-0.000211,0.000425
3410,-0.001494,-0.000224,-0.001494
3411,0.001754,0.000931,0.001754
3412,-0.001376,-2.9e-05,-0.001376
3413,0.000378,0.000238,0.000378
3414,0.001277,0.000381,0.001277
3415,-0.001639,3.1e-05,-0.001639
3416,0.000378,0.000154,0.000378
3417,0.000119,-0.00057,0.000119
3418,-0.001624,0.000387,-0.001624
3419,0.001608,-0.000185,0.001608
3420,-0.00029,-0.000736,-0.00029
3421,-0.001859,0.000903,-0.001859
3422,0.002605,0.00086,0.002605
3423,-0.00158,-0.000502,-0.00158
3424,0.000525,-8.9e-05,0.000525
3425,0.001949,-0.000347,0.001949
3426,-0.000131,0.000266,-0.000131
3427,-0.000514,6.9e-05,-0.000514
3428,-0.000359,-0.000953,-0.000359
3429,-1.1e-05,-8.2e-05,-1.1e-05
3430,-0.000344,-0.000345,-0.000344
3431,-0.000201,0.001574,-0.000201
3432,-0.000748,0.000295,-0.000748
3433,0.001195,-0.000507,0.001195
3434,-0.0003,0.000614,-0.0003
3435,-0.00039,0.000373,-0.00039
3436,1.9e-05,-0.001256,1.9e-05
3437,-0.00062,-0.000985,-0.00062
3438,0.000454,0.000403,0.000454
3439,0.000812,0.001016,0.000812
3440,-0.002023,0.000373,-0.002023
3441,0.001449,-0.000428,0.001449
3442,0.000272,9.5e-05,0.000272
3443,-0.00103,9e-06,-0.00103
3444,0.000966,0.00019,0.000966
3445,-0.0014,0.000437,-0.0014
3446,-0.000127,-0.001144,-0.000127
3447,0.000869,9.1e-05,0.000869
3448,-0.001634,0.000896,-0.001634
3449,4e-06,-0.00057,4e-06
3450,0.000668,-0.000272,0.000668
3451,-0.000788,0.000342,-0.000788
3452,-0.000181,0.001294,-0.000181
3453,-0.000624,0.000343,-0.000624
3454,-0.00051,-0.000227,-0.00051
3455,0.000821,-0.000112,0.000821
3456,-0.000885,0.000385,-0.000885
3457,-8.7e-05,0.001411,-8.7e-05
3458,2.1e-05,-0.001306,2.1e-05
3459,-0.000789,0.000699,-0.000789
3460,0.000934,-0.000253,0.000934
3461,0.000115,0.000184,0.000115
3462,-0.000349,7.7e-05,-0.000349
3463,0.000911,0.000507,0.000911
3464,-0.000664,-0.000947,-0.000664
3465,0.001425,0.000989,0.001425
3466,-0.000353,-0.000157,-0.000353
3467,-0.000975,0.00012,-0.000975
3468,0.001639,-8.4e-05,0.001639
3469,-0.00106,-0.001058,-0.00106
3470,0.000157,-0.000969,0.000157
3471,0.000657,-0.000105,0.000657
3472,-0.000856,-0.000533,-0.000856
3473,0.000451,0.000524,0.000451
3474,5.5e-05,0.000776,5.5e-05
3475,-0.000217,-0.001393,-0.000217
3476,0.000663,0.000157,0.000663
3477,-0.000138,-0.001506,-0.000138
3478,-0.000742,1.3e-05,-0.000742
3479,0.000572,-0.000479,0.000572
3480,0.000719,-0.000434,0.000719
3481,-0.001828,0.001146,-0.001828
3482,0.000953,0.000299,0.000953
3483,-0.000729,3.6e-05,-0.000729
3484,0.000224,-0.000761,0.000224
3485,0.001589,0.000244,0.001589
3486,-0.001261,-0.000477,-0.001261
3487,-0.001805,0.000815,-0.001805
3488,0.00291,0.000579,0.00291
3489,-0.003309,-0.000806,-0.003309
3490,-0.000528,-0.00018,-0.000528
3491,0.000824,0.000831,0.000824
3492,-0.002481,0.000601,-0.002481
3493,0.00128,0.001762,0.00128
3494,-2.2e-05,0.001278,-2.2e-05
3495,-0.001765,-0.000527,-0.001765
3496,0.00193,-0.000431,0.00193
3497,0.000451,0.000561,0.000451
3498,-0.000246,-2.8e-05,-0.000246
3499,-0.000319,0.00052,-0.000319
3500,0.000368,-0.000364,0.000368
3501,-0.001208,0.001009,-0.001208
3502,-0.001345,0.000119,-0.001345
3503,-0.000202,0.000524,-0.000202
3504,-0.000639,0.000737,-0.000639
3505,-0.000376,1.4e-05,-0.000376
3506,0.000877,-0.000645,0.000877
3507,-0.000272,0.000107,-0.000272
3508,0.001199,-0.000424,0.001199
3509,-3e-05,0.000207,-3e-05
3510,0.000687,-0.001115,0.000687
3511,-0.000723,0.000515,-0.000723
3512,0.000878,-0.000744,0.000878
3513,-0.000866,-0.000892,-0.000866
3514,0.000779,0.000175,0.000779
3515,0.001126,0.000384,0.001126
3516,0.000293,0.000924,0.000293
3517,-0.00114,-0.000473,-0.00114
3518,0.001073,0.00038,0.001073
3519,-0.001141,-0.000653,-0.001141
3520,0.000295,-0.000397,0.000295
3521,0.000464,0.000576,0.000464
3522,-0.001093,-0.000233,-0.001093
3523,-0.000177,0.000208,-0.000177
3524,0.000679,5.4e-05,0.000679
3525,-0.000356,-0.001183,-0.000356
3526,4.7e-05,0.000193,4.7e-05
3527,0.00224,-0.000137,0.00224
3528,-0.002207,0.000512,-0.002207
3529,0.000738,-0.001382,0.000738
3530,0.000745,-0.00085,0.000745
3531,-0.001467,0.000161,-0.001467
3532,-0.000454,3.7e-05,-0.000454
3533,0.000633,0.00102,0.000633
3534,-0.000416,-0.001465,-0.000416
3535,0.000309,-0.000492,0.000309
3536,0.00122,0.00036,0.00122
3537,-0.000689,-0.000434,-0.000689
3538,3.7e-05,-9.6e-05,3.7e-05
3539,0.00206,-0.00063,0.00206
3540,-0.000229,-0.001291,-0.000229
3541,-0.000411,-0.000742,-0.000411
3542,0.001573,0.000487,0.001573
3543,-0.00175,0.000462,-0.00175
3544,0.002312,7.5e-05,0.002312
3545,0.000742,0.000334,0.000742
3546,-0.000307,0.000385,-0.000307
3547,0.000558,-0.000884,0.000558
3548,-0.000959,-0.001028,-0.000959
3549,0.000201,0.000593,0.000201
3550,-0.000762,8.9e-05,-0.000762
3551,-0.001098,-0.000739,-0.001098
3552,0.000934,0.002334,0.000934
3553,-0.001237,-0.000573,-0.001237
3554,-0.000656,-0.000183,-0.000656
3555,0.000106,0.000544,0.000106
3556,-0.001641,-0.00014,-0.001641
3557,0.001198,0.000807,0.001198
3558,0.000236,0.00012,0.000236
3559,-0.001327,0.000622,-0.001327
3560,6e-06,-0.000614,6e-06
3561,0.000624,-0.001044,0.000624
3562,-0.000158,0.001362,-0.000158
3563,0.001066,0.000172,0.001066
3564,-0.000112,0.001357,-0.000112
3565,-0.000293,0.001823,-0.000293
