Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675378235.3202996,192,225035,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225035.0,19,T
1675378236.3210351,193,225036,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225036.0,19,T
1675378237.3197691,194,225037,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225037.0,19,T
1675378238.3218079,195,225038,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225038.0,19,T
1675378239.3199697,196,225039,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225039.0,19,T
1675378240.3192542,197,225040,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225040.0,19,T
1675378241.3195174,198,225041,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225041.0,19,T
1675378242.3218,199,225042,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225042.0,19,T
1675378243.3200393,200,225043,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225043.0,19,T
1675378244.3194983,201,225044,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225044.0,19,T
1675378245.320313,202,225045,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225045.0,19,T
1675378246.3199427,203,225046,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225046.0,19,T
1675378247.3200912,204,225047,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225047.0,19,T
1675378248.3211355,205,225048,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225048.0,19,T
1675378249.3203752,206,225049,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225049.0,19,T
1675378250.3205662,207,225050,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225050.0,19,T
1675378251.3205583,208,225051,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225051.0,19,T
1675378252.3196943,209,225052,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225052.0,19,T
1675378253.3199737,210,225053,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225053.0,19,T
1675378254.3206165,211,225054,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225054.0,19,T
1675378255.3203166,212,225055,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225055.0,19,T
1675378256.3197052,213,225056,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225056.0,19,T
1675378257.319982,214,225057,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225057.0,19,T
1675378258.320418,215,225058,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225058.0,19,T
1675378259.320828,216,225059,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225059.0,19,T
1675378260.321059,217,225100,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225100.0,19,T
1675378261.3208215,218,225101,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225101.0,19,T
1675378262.3200774,219,225102,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225102.0,19,T
1675378263.3211277,220,225103,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225103.0,19,T
1675378264.319657,221,225104,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225104.0,19,T
1675378265.3197737,222,225105,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225105.0,19,T
1675378266.3210201,223,225106,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225106.0,19,T
1675378267.320221,224,225107,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225107.0,19,T
1675378268.3195004,225,225108,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225108.0,19,T
1675378269.3197002,226,225109,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225109.0,19,T
1675378270.319708,227,225110,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225110.0,19,T
1675378271.319703,228,225111,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225111.0,19,T
1675378272.3208208,229,225112,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225112.0,19,T
1675378273.3215744,230,225113,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225113.0,19,T
1675378274.3219259,231,225114,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225114.0,19,T
1675378275.3219423,232,225115,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225115.0,19,T
1675378276.321484,233,225116,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225116.0,19,T
1675378277.3216321,234,225117,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225117.0,19,T
1675378278.322785,235,225118,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225118.0,19,T
1675378279.3219721,236,225119,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225119.0,19,T
1675378280.3210757,237,225120,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225120.0,19,T
1675378281.3213687,238,225121,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225121.0,19,T
1675378282.3215585,239,225122,0,GPS1_Frame,42.3075065612793,-71.10771942138672,18.7 M,1.2000000476837158,326282.96875,4686070.5,225122.0,19,T
1675378283.3262925,240,225123,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225123.0,19,T
1675378284.3206618,241,225124,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225124.0,19,T
1675378285.3197088,242,225125,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225125.0,19,T
1675378286.3204756,243,225126,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225126.0,19,T
1675378287.320526,244,225127,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225127.0,19,T
1675378288.3197842,245,225128,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225128.0,19,T
1675378289.3219645,246,225129,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225129.0,19,T
1675378290.3229764,247,225130,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225130.0,19,T
1675378291.3220863,248,225131,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225131.0,19,T
1675378292.3216426,249,225132,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225132.0,19,T
1675378293.321085,250,225133,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225133.0,19,T
1675378294.3214862,251,225134,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225134.0,19,T
1675378295.3215015,252,225135,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225135.0,19,T
1675378296.3221014,253,225136,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225136.0,19,T
1675378297.3214118,254,225137,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225137.0,19,T
1675378298.3215857,255,225138,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225138.0,19,T
1675378299.321463,256,225139,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225139.0,19,T
1675378300.3220572,257,225140,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225140.0,19,T
1675378301.3219028,258,225141,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225141.0,19,T
1675378302.3237734,259,225142,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225142.0,19,T
1675378303.3223147,260,225143,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225143.0,19,T
1675378304.3217125,261,225144,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.6 M,1.2000000476837158,326282.96875,4686071.0,225144.0,19,T
1675378305.322111,262,225145,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225145.0,19,T
1675378306.3222184,263,225146,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225146.0,19,T
1675378307.3219855,264,225147,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225147.0,19,T
1675378308.3226078,265,225148,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225148.0,19,T
1675378309.3217323,266,225149,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225149.0,19,T
1675378310.321898,267,225150,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225150.0,19,T
1675378311.3223164,268,225151,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225151.0,19,T
1675378312.3215725,269,225152,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225152.0,19,T
1675378313.3219743,270,225153,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225153.0,19,T
1675378314.3237543,271,225154,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225154.0,19,T
1675378315.3231273,272,225155,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225155.0,19,T
1675378316.3227375,273,225156,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225156.0,19,T
1675378317.323238,274,225157,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225157.0,19,T
1675378318.3232698,275,225158,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225158.0,19,T
1675378319.3225822,276,225159,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225159.0,19,T
1675378320.3227668,277,225200,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225200.0,19,T
1675378321.3216946,278,225201,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225201.0,19,T
1675378322.3223941,279,225202,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225202.0,19,T
1675378323.3226526,280,225203,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225203.0,19,T
1675378324.32188,281,225204,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225204.0,19,T
1675378325.3217325,282,225205,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225205.0,19,T
1675378326.3227232,283,225206,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225206.0,19,T
1675378327.3220003,284,225207,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225207.0,19,T
1675378328.321398,285,225208,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225208.0,19,T
1675378329.3219373,286,225209,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225209.0,19,T
1675378330.3227663,287,225210,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225210.0,19,T
1675378331.3227444,288,225211,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225211.0,19,T
1675378332.3236377,289,225212,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225212.0,19,T
1675378333.3222697,290,225213,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225213.0,19,T
1675378334.322355,291,225214,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.5 M,1.2000000476837158,326282.96875,4686071.0,225214.0,19,T
1675378335.3222196,292,225215,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225215.0,19,T
1675378336.3223557,293,225216,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225216.0,19,T
1675378337.3219376,294,225217,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225217.0,19,T
1675378338.3239589,295,225218,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225218.0,19,T
1675378339.3225734,296,225219,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225219.0,19,T
1675378340.322293,297,225220,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225220.0,19,T
1675378341.3223903,298,225221,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225221.0,19,T
1675378342.322334,299,225222,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225222.0,19,T
1675378343.3223572,300,225223,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225223.0,19,T
1675378344.3226864,301,225224,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225224.0,19,T
1675378345.322004,302,225225,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225225.0,19,T
1675378346.3226178,303,225226,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225226.0,19,T
1675378347.3224323,304,225227,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225227.0,19,T
1675378348.321941,305,225228,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225228.0,19,T
1675378349.3220432,306,225229,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225229.0,19,T
1675378350.3233347,307,225230,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225230.0,19,T
1675378351.3223982,308,225231,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225231.0,19,T
1675378352.3219662,309,225232,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225232.0,19,T
1675378353.322132,310,225233,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.4 M,1.2000000476837158,326282.84375,4686071.0,225233.0,19,T
1675378354.3225372,311,225234,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225234.0,19,T
1675378355.3225052,312,225235,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225235.0,19,T
1675378356.3223546,313,225236,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225236.0,19,T
1675378357.3221095,314,225237,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225237.0,19,T
1675378358.3230207,315,225238,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225238.0,19,T
1675378359.322345,316,225239,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225239.0,19,T
1675378360.3218534,317,225240,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225240.0,19,T
1675378361.3221908,318,225241,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225241.0,19,T
1675378362.3246262,319,225242,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225242.0,19,T
1675378363.3228571,320,225243,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225243.0,19,T
1675378364.3215282,321,225244,0,GPS1_Frame,42.30751037597656,-71.10771942138672,18.3 M,1.2000000476837158,326282.84375,4686071.0,225244.0,19,T
